,Apprehension Date,Apprehension AOR,citizenship_country,citizenship_country_cleaned,Continent,Country
153697,2025-04-23,Miami,Mexico,Mexico,North America,Mexico
153698,2025-04-23,New Orleans,Honduras,Honduras,North America,Honduras
153699,2025-04-22,Atlanta,Honduras,Honduras,North America,Honduras
153700,2025-04-23,Miami,Guatemala,Guatemala,North America,Guatemala
153701,2025-04-23,Atlanta,Mexico,Mexico,North America,Mexico
153702,2025-04-23,Philadelphia,Ecuador,Ecuador,South America,Ecuador
153703,2025-04-23,Miami,Mexico,Mexico,North America,Mexico
153704,2025-04-23,Philadelphia,Ecuador,Ecuador,South America,Ecuador
153705,2025-04-23,Philadelphia,Ecuador,Ecuador,South America,Ecuador
153706,2025-04-23,Denver,Mexico,Mexico,North America,Mexico
153707,2025-04-23,Atlanta,Mexico,Mexico,North America,Mexico
153708,2025-04-23,New Orleans,Honduras,Honduras,North America,Honduras
153709,2025-04-23,Miami,Guatemala,Guatemala,North America,Guatemala
153710,2025-04-23,Philadelphia,Dominican Republic,Dominican Republic,North America,Dominican Republic
153711,2025-01-29,Philadelphia,Dominican Republic,Dominican Republic,North America,Dominican Republic
153712,2024-11-21,Miami,Mexico,Mexico,North America,Mexico
153713,2025-04-23,Phoenix,Mexico,Mexico,North America,Mexico
153714,2025-04-23,New Orleans,Honduras,Honduras,North America,Honduras
153715,2025-04-21,Harlingen,Mexico,Mexico,North America,Mexico
153716,2025-04-23,San Francisco,Mexico,Mexico,North America,Mexico
153717,2025-04-23,Buffalo,Ecuador,Ecuador,South America,Ecuador
153718,2025-04-23,Miami,Romania,Romania,Europe,Romania
153719,2025-04-23,San Diego,Mexico,Mexico,North America,Mexico
153720,2025-04-08,San Diego,Mexico,Mexico,North America,Mexico
153721,2025-04-23,Philadelphia,Nicaragua,Nicaragua,North America,Nicaragua
153722,2025-04-23,Harlingen,Mexico,Mexico,North America,Mexico
153723,2025-04-23,Harlingen,Mexico,Mexico,North America,Mexico
153724,2025-04-23,San Antonio,Honduras,Honduras,North America,Honduras
153725,2025-04-23,Seattle,Venezuela,Venezuela,South America,Venezuela
153726,2025-04-23,Seattle,Venezuela,Venezuela,South America,Venezuela
153727,2025-04-23,Washington,Honduras,Honduras,North America,Honduras
153728,2025-04-23,Miami,Colombia,Colombia,South America,Colombia
153729,2025-04-23,Miami,Guatemala,Guatemala,North America,Guatemala
153730,2025-09-02,El Paso,Mexico,Mexico,North America,Mexico
153731,2025-04-23,Los Angeles,Belize,Belize,North America,Belize
153732,2025-03-22,Chicago,Belize,Belize,North America,Belize
153733,2025-04-23,Chicago,Mexico,Mexico,North America,Mexico
153734,2025-04-23,Miami,Honduras,Honduras,North America,Honduras
153735,2025-04-23,Chicago,Mexico,Mexico,North America,Mexico
153736,2025-04-23,Miami,Mexico,Mexico,North America,Mexico
153737,2025-02-02,Miami,Mexico,Mexico,North America,Mexico
153738,2025-04-23,Dallas,Mexico,Mexico,North America,Mexico
153739,2025-04-23,Dallas,Mexico,Mexico,North America,Mexico
153740,2025-04-23,New Orleans,Guatemala,Guatemala,North America,Guatemala
153741,2025-04-23,Dallas,Honduras,Honduras,North America,Honduras
153742,2025-04-23,New York City,Uzbekistan,Uzbekistan,Asia,Uzbekistan
153743,2025-04-23,New York City,Bangladesh,Bangladesh,Asia,Bangladesh
153744,2025-04-22,Boston,Colombia,Colombia,South America,Colombia
153745,2025-04-23,Detroit,Mexico,Mexico,North America,Mexico
153746,2025-04-23,Detroit,Colombia,Colombia,South America,Colombia
153747,2025-04-23,San Antonio,Honduras,Honduras,North America,Honduras
153748,2025-04-23,San Antonio,Honduras,Honduras,North America,Honduras
153749,2025-04-23,San Antonio,Mexico,Mexico,North America,Mexico
153750,2025-04-23,Boston,Guatemala,Guatemala,North America,Guatemala
153751,2025-04-23,Miami,Colombia,Colombia,South America,Colombia
153752,2025-04-23,New Orleans,Mexico,Mexico,North America,Mexico
153753,2025-04-23,Miami,Brazil,Brazil,South America,Brazil
153754,2025-04-23,New Orleans,Guatemala,Guatemala,North America,Guatemala
153755,2025-04-23,Harlingen,Mexico,Mexico,North America,Mexico
153756,2025-04-23,San Diego,Mexico,Mexico,North America,Mexico
153757,2025-04-23,Detroit,Colombia,Colombia,South America,Colombia
153758,2025-04-23,Miami,Brazil,Brazil,South America,Brazil
153759,2025-04-23,San Francisco,Guatemala,Guatemala,North America,Guatemala
153760,2025-04-23,Harlingen,Mexico,Mexico,North America,Mexico
153761,2025-04-23,Harlingen,Mexico,Mexico,North America,Mexico
153762,2025-04-23,Harlingen,Mexico,Mexico,North America,Mexico
153763,2025-04-23,Harlingen,Mexico,Mexico,North America,Mexico
153764,2025-04-23,Philadelphia,Mexico,Mexico,North America,Mexico
153765,2025-04-23,Phoenix,Cuba,Cuba,North America,Cuba
153766,2025-04-23,Detroit,Colombia,Colombia,South America,Colombia
153767,2025-04-23,Baltimore,El Salvador,El Salvador,North America,El Salvador
153768,2025-04-23,Miami,Brazil,Brazil,South America,Brazil
153769,2025-04-22,Denver,Mexico,Mexico,North America,Mexico
153770,2025-04-23,Denver,Peru,Peru,South America,Peru
153771,2025-04-23,Harlingen,Mexico,Mexico,North America,Mexico
153772,2025-04-23,Detroit,El Salvador,El Salvador,North America,El Salvador
153773,2025-04-23,San Antonio,Honduras,Honduras,North America,Honduras
153774,2025-04-22,San Antonio,Mexico,Mexico,North America,Mexico
153775,2025-04-23,Dallas,Cuba,Cuba,North America,Cuba
153776,2025-04-23,Phoenix,Cuba,Cuba,North America,Cuba
153777,2025-04-23,Miami,Mexico,Mexico,North America,Mexico
153778,2025-04-23,Dallas,Honduras,Honduras,North America,Honduras
153779,2025-04-23,Phoenix,Nicaragua,Nicaragua,North America,Nicaragua
153780,2025-04-23,New Orleans,Mexico,Mexico,North America,Mexico
153781,2025-04-23,New Orleans,Mexico,Mexico,North America,Mexico
153782,2025-04-22,Denver,Colombia,Colombia,South America,Colombia
153783,2025-04-23,Atlanta,Venezuela,Venezuela,South America,Venezuela
153784,2025-04-23,San Antonio,Venezuela,Venezuela,South America,Venezuela
153785,2025-04-23,Seattle,Brazil,Brazil,South America,Brazil
153786,2025-04-23,Detroit,Guatemala,Guatemala,North America,Guatemala
153787,2025-04-23,Boston,Colombia,Colombia,South America,Colombia
153788,2025-04-24,Chicago,Nicaragua,Nicaragua,North America,Nicaragua
153789,2025-04-23,New Orleans,Honduras,Honduras,North America,Honduras
153790,2025-04-23,Baltimore,Guatemala,Guatemala,North America,Guatemala
153791,2025-04-20,Atlanta,Mexico,Mexico,North America,Mexico
153792,2025-04-23,Baltimore,Guatemala,Guatemala,North America,Guatemala
153793,2024-11-14,Atlanta,Guatemala,Guatemala,North America,Guatemala
153794,2025-04-23,Salt Lake City,El Salvador,El Salvador,North America,El Salvador
153795,2025-04-23,Miami,Guatemala,Guatemala,North America,Guatemala
153796,2025-04-22,Atlanta,El Salvador,El Salvador,North America,El Salvador
153797,2025-04-23,New Orleans,Honduras,Honduras,North America,Honduras
153798,2025-04-23,San Francisco,El Salvador,El Salvador,North America,El Salvador
153799,2025-04-23,New Orleans,Mexico,Mexico,North America,Mexico
153800,2025-04-23,Dallas,Venezuela,Venezuela,South America,Venezuela
153801,2025-04-23,Dallas,Mexico,Mexico,North America,Mexico
153802,2025-04-23,Chicago,Mexico,Mexico,North America,Mexico
153803,2025-04-23,Buffalo,Mexico,Mexico,North America,Mexico
153804,2025-04-22,Atlanta,Mexico,Mexico,North America,Mexico
153805,2025-04-23,Denver,Guatemala,Guatemala,North America,Guatemala
153806,2025-04-23,San Antonio,Nicaragua,Nicaragua,North America,Nicaragua
153807,2025-04-23,Dallas,Venezuela,Venezuela,South America,Venezuela
153808,2025-04-23,New Orleans,Mexico,Mexico,North America,Mexico
153809,2025-04-23,Dallas,Venezuela,Venezuela,South America,Venezuela
153810,2025-04-23,New Orleans,Mexico,Mexico,North America,Mexico
153811,2025-04-23,Newark,Guatemala,Guatemala,North America,Guatemala
153812,2025-04-22,Atlanta,Mexico,Mexico,North America,Mexico
153813,2025-04-23,New Orleans,El Salvador,El Salvador,North America,El Salvador
153814,2025-04-23,Chicago,Mexico,Mexico,North America,Mexico
153815,2025-04-23,Houston,Mexico,Mexico,North America,Mexico
153816,2025-04-23,San Antonio,Mexico,Mexico,North America,Mexico
153817,2025-04-22,Atlanta,Guatemala,Guatemala,North America,Guatemala
153818,2025-04-23,New Orleans,Mexico,Mexico,North America,Mexico
153819,2025-04-23,Seattle,Mexico,Mexico,North America,Mexico
153820,2025-04-23,New Orleans,Guatemala,Guatemala,North America,Guatemala
153821,2025-04-23,Houston,Mexico,Mexico,North America,Mexico
153822,2025-04-23,Harlingen,Mexico,Mexico,North America,Mexico
153823,2025-04-23,St. Paul,Colombia,Colombia,South America,Colombia
153824,2025-04-22,Atlanta,Guatemala,Guatemala,North America,Guatemala
153825,2025-04-22,Denver,Mexico,Mexico,North America,Mexico
153826,2025-04-23,New Orleans,Honduras,Honduras,North America,Honduras
153827,2025-04-22,Atlanta,Mexico,Mexico,North America,Mexico
153828,2025-04-23,Philadelphia,Mexico,Mexico,North America,Mexico
153829,2025-04-23,Miami,Peru,Peru,South America,Peru
153830,2025-04-23,Atlanta,Mexico,Mexico,North America,Mexico
153831,2025-04-23,Salt Lake City,Peru,Peru,South America,Peru
153832,2025-04-23,Seattle,Mexico,Mexico,North America,Mexico
153833,2025-04-23,Miami,Colombia,Colombia,South America,Colombia
153834,2025-04-23,New Orleans,Honduras,Honduras,North America,Honduras
153835,2025-04-23,San Antonio,Honduras,Honduras,North America,Honduras
153836,2025-04-23,New Orleans,Guatemala,Guatemala,North America,Guatemala
153837,2025-04-23,Denver,Mexico,Mexico,North America,Mexico
153838,2025-04-23,Atlanta,Mexico,Mexico,North America,Mexico
153839,2025-04-23,Miami,Colombia,Colombia,South America,Colombia
153840,2025-04-23,Miami,Guatemala,Guatemala,North America,Guatemala
153841,2025-04-23,Newark,Mexico,Mexico,North America,Mexico
153842,2025-04-23,Miami,Mexico,Mexico,North America,Mexico
153843,2025-04-23,Phoenix,Mexico,Mexico,North America,Mexico
153844,2025-04-23,Phoenix,Mexico,Mexico,North America,Mexico
153845,2025-04-23,Harlingen,Honduras,Honduras,North America,Honduras
153846,2025-04-23,St. Paul,Mexico,Mexico,North America,Mexico
153847,2025-04-23,Phoenix,Mexico,Mexico,North America,Mexico
153848,2025-04-23,Miami,Mexico,Mexico,North America,Mexico
153849,2025-04-23,Phoenix,Mexico,Mexico,North America,Mexico
153850,2025-04-23,Miami,Colombia,Colombia,South America,Colombia
153851,2025-04-23,El Paso,Mexico,Mexico,North America,Mexico
153852,2025-04-23,Salt Lake City,"China, Peoples Republic Of",China,Asia,China
153853,2025-04-23,San Francisco,Mexico,Mexico,North America,Mexico
153854,2025-04-23,Salt Lake City,Honduras,Honduras,North America,Honduras
153855,2025-04-23,Seattle,Mexico,Mexico,North America,Mexico
153856,2025-04-23,Los Angeles,Vietnam,Vietnam,Asia,Vietnam
153857,2025-04-23,Miami,Spain,Spain,Europe,Spain
153858,2025-04-23,El Paso,Mexico,Mexico,North America,Mexico
153859,2025-04-23,El Paso,Mexico,Mexico,North America,Mexico
153860,2025-04-23,El Paso,Mexico,Mexico,North America,Mexico
153861,2025-04-23,El Paso,Mexico,Mexico,North America,Mexico
153862,2025-04-23,El Paso,Mexico,Mexico,North America,Mexico
153863,2025-04-23,Atlanta,Mexico,Mexico,North America,Mexico
153864,2025-04-23,El Paso,Mexico,Mexico,North America,Mexico
153865,2025-04-23,Salt Lake City,Mexico,Mexico,North America,Mexico
153866,2025-04-23,Phoenix,Mexico,Mexico,North America,Mexico
153867,2025-04-22,Detroit,Bhutan,Bhutan,Asia,Bhutan
153868,2025-04-23,Detroit,Mauritania,Mauritania,Africa,Mauritania
153869,2025-04-23,Salt Lake City,Peru,Peru,South America,Peru
153870,2025-04-23,Miami,Honduras,Honduras,North America,Honduras
153871,2025-04-23,Miami,Guatemala,Guatemala,North America,Guatemala
153872,2025-04-23,Washington,Guatemala,Guatemala,North America,Guatemala
153873,2025-04-23,Chicago,India,India,Asia,India
153874,2025-04-23,Newark,Guatemala,Guatemala,North America,Guatemala
153875,2025-04-23,Chicago,Mexico,Mexico,North America,Mexico
153876,2025-04-23,Miami,Guatemala,Guatemala,North America,Guatemala
153877,2025-04-23,Denver,Mexico,Mexico,North America,Mexico
153878,2025-04-23,St. Paul,Mexico,Mexico,North America,Mexico
153879,2025-04-23,Washington,Guatemala,Guatemala,North America,Guatemala
153880,2025-04-23,Washington,Guatemala,Guatemala,North America,Guatemala
153881,2025-04-23,Atlanta,Honduras,Honduras,North America,Honduras
153882,2025-02-27,Denver,Mexico,Mexico,North America,Mexico
153883,2025-04-23,Salt Lake City,Mexico,Mexico,North America,Mexico
153884,2025-04-23,Los Angeles,Guatemala,Guatemala,North America,Guatemala
153885,2025-04-23,Los Angeles,Guatemala,Guatemala,North America,Guatemala
153886,2025-04-23,San Antonio,Mexico,Mexico,North America,Mexico
153887,2025-02-07,San Antonio,Mexico,Mexico,North America,Mexico
153888,2025-04-23,Buffalo,Mexico,Mexico,North America,Mexico
153889,2025-04-23,Harlingen,Mexico,Mexico,North America,Mexico
153890,2025-04-23,Miami,Guatemala,Guatemala,North America,Guatemala
153891,2025-04-23,Harlingen,El Salvador,El Salvador,North America,El Salvador
153892,2025-04-23,Miami,Honduras,Honduras,North America,Honduras
153893,2025-04-23,Washington,El Salvador,El Salvador,North America,El Salvador
153894,2025-04-23,Philadelphia,Mexico,Mexico,North America,Mexico
153895,2025-04-23,Philadelphia,Mexico,Mexico,North America,Mexico
153896,2025-04-23,San Francisco,Mexico,Mexico,North America,Mexico
153897,2025-04-23,Philadelphia,Mexico,Mexico,North America,Mexico
153898,2025-04-23,Miami,Dominican Republic,Dominican Republic,North America,Dominican Republic
153899,2024-12-05,Miami,Dominican Republic,Dominican Republic,North America,Dominican Republic
153900,2025-04-23,Harlingen,Honduras,Honduras,North America,Honduras
153901,2025-04-23,Los Angeles,Mexico,Mexico,North America,Mexico
153902,2025-04-23,El Paso,Mexico,Mexico,North America,Mexico
153903,2025-08-07,El Paso,Mexico,Mexico,North America,Mexico
153904,2025-04-23,Harlingen,Guatemala,Guatemala,North America,Guatemala
153905,2025-04-23,Philadelphia,Mexico,Mexico,North America,Mexico
153906,2025-04-23,Philadelphia,Mexico,Mexico,North America,Mexico
153907,2025-04-23,Philadelphia,Guatemala,Guatemala,North America,Guatemala
153908,2025-04-23,Harlingen,Mexico,Mexico,North America,Mexico
153909,2025-04-23,Atlanta,Mexico,Mexico,North America,Mexico
153910,2025-04-23,Philadelphia,Haiti,Haiti,North America,Haiti
153911,2025-04-23,Houston,Mexico,Mexico,North America,Mexico
153912,2025-04-23,Houston,Mexico,Mexico,North America,Mexico
153913,2025-04-23,Philadelphia,Mexico,Mexico,North America,Mexico
153914,2025-04-23,Philadelphia,Dominican Republic,Dominican Republic,North America,Dominican Republic
153915,2025-04-23,San Antonio,Mexico,Mexico,North America,Mexico
153916,2025-04-23,San Antonio,Honduras,Honduras,North America,Honduras
153917,2025-04-23,Seattle,Mexico,Mexico,North America,Mexico
153918,2025-04-23,San Antonio,Venezuela,Venezuela,South America,Venezuela
153919,2025-04-23,Salt Lake City,Guatemala,Guatemala,North America,Guatemala
153920,2025-04-22,Salt Lake City,Guatemala,Guatemala,North America,Guatemala
153921,2025-04-23,Miami,Mexico,Mexico,North America,Mexico
153922,2025-04-23,Miami,Cuba,Cuba,North America,Cuba
153923,2025-04-23,San Francisco,Peru,Peru,South America,Peru
153924,2025-04-23,New Orleans,Mexico,Mexico,North America,Mexico
153925,2025-04-23,Harlingen,El Salvador,El Salvador,North America,El Salvador
153926,2025-04-23,Washington,Peru,Peru,South America,Peru
153927,2025-04-23,Philadelphia,Dominican Republic,Dominican Republic,North America,Dominican Republic
153928,2025-04-23,New Orleans,Mexico,Mexico,North America,Mexico
153929,2025-04-23,San Francisco,Mexico,Mexico,North America,Mexico
153930,2025-04-23,Harlingen,El Salvador,El Salvador,North America,El Salvador
153931,2025-04-23,Dallas,Guatemala,Guatemala,North America,Guatemala
153932,2025-04-23,Dallas,Honduras,Honduras,North America,Honduras
153933,2025-04-23,Dallas,Mexico,Mexico,North America,Mexico
153934,2025-04-23,Phoenix,Mexico,Mexico,North America,Mexico
153935,2025-04-23,Philadelphia,Guatemala,Guatemala,North America,Guatemala
153936,2025-04-23,Atlanta,Mexico,Mexico,North America,Mexico
153937,2025-04-23,Atlanta,Mexico,Mexico,North America,Mexico
153938,2025-04-21,Atlanta,Mexico,Mexico,North America,Mexico
153939,2025-04-23,Phoenix,Mexico,Mexico,North America,Mexico
153940,2025-04-23,Philadelphia,Guatemala,Guatemala,North America,Guatemala
153941,2025-04-23,New York City,El Salvador,El Salvador,North America,El Salvador
153942,2025-04-23,Newark,Peru,Peru,South America,Peru
153943,2025-03-14,Phoenix,Mexico,Mexico,North America,Mexico
153944,2025-08-25,San Diego,Mexico,Mexico,North America,Mexico
153945,2025-03-18,Phoenix,Mexico,Mexico,North America,Mexico
153946,2025-04-11,Phoenix,"China, Peoples Republic Of",China,Asia,China
153947,2025-03-17,Phoenix,Honduras,Honduras,North America,Honduras
153948,2025-04-23,Phoenix,Guatemala,Guatemala,North America,Guatemala
153949,2025-04-23,Phoenix,Cuba,Cuba,North America,Cuba
153950,2024-12-18,Phoenix,Cuba,Cuba,North America,Cuba
153951,2025-04-23,Phoenix,Mexico,Mexico,North America,Mexico
153952,2025-04-23,Phoenix,Mexico,Mexico,North America,Mexico
153953,2025-04-23,Phoenix,Mexico,Mexico,North America,Mexico
153954,2025-04-23,Salt Lake City,Mexico,Mexico,North America,Mexico
153955,2025-04-23,Salt Lake City,Cuba,Cuba,North America,Cuba
153956,2025-04-22,Houston,Honduras,Honduras,North America,Honduras
153957,2025-04-24,Miami,Haiti,Haiti,North America,Haiti
153958,2025-04-24,Miami,Peru,Peru,South America,Peru
153959,2025-04-23,Los Angeles,Vietnam,Vietnam,Asia,Vietnam
153960,2025-04-21,Miami,Guatemala,Guatemala,North America,Guatemala
153961,2025-04-21,Miami,Colombia,Colombia,South America,Colombia
153962,2025-04-06,Miami,Honduras,Honduras,North America,Honduras
153963,2025-01-29,Miami,Guatemala,Guatemala,North America,Guatemala
153964,2025-04-22,Miami,Ecuador,Ecuador,South America,Ecuador
153965,2025-04-22,Los Angeles,Mexico,Mexico,North America,Mexico
153966,2025-04-22,Houston,Guatemala,Guatemala,North America,Guatemala
153967,2025-04-22,Houston,Honduras,Honduras,North America,Honduras
153968,2025-04-22,San Diego,Mexico,Mexico,North America,Mexico
153969,2025-01-23,San Diego,Mexico,Mexico,North America,Mexico
153970,2025-04-23,Houston,Mexico,Mexico,North America,Mexico
153971,2025-04-21,Miami,Nicaragua,Nicaragua,North America,Nicaragua
153972,2025-04-22,San Diego,Mexico,Mexico,North America,Mexico
153973,2025-03-24,San Diego,Mexico,Mexico,North America,Mexico
