aor_nam,Apprehension Date,arrests,week_rolling_avg,Administration
New Orleans,2018-04-11,35,34.0,Trump 1.0
New Orleans,2018-04-12,50,34.0,Trump 1.0
New Orleans,2018-04-13,42,33.0,Trump 1.0
New Orleans,2018-04-14,2,27.0,Trump 1.0
New Orleans,2018-04-16,32,32.0,Trump 1.0
New Orleans,2018-04-17,54,36.0,Trump 1.0
New Orleans,2018-04-18,31,35.0,Trump 1.0
New Orleans,2018-04-19,37,35.0,Trump 1.0
New Orleans,2018-04-20,41,34.0,Trump 1.0
New Orleans,2018-04-23,34,33.0,Trump 1.0
New Orleans,2018-04-24,28,37.0,Trump 1.0
New Orleans,2018-04-25,28,36.0,Trump 1.0
New Orleans,2018-04-26,34,33.0,Trump 1.0
New Orleans,2018-04-27,43,35.0,Trump 1.0
New Orleans,2018-04-28,5,30.0,Trump 1.0
New Orleans,2018-04-29,2,25.0,Trump 1.0
New Orleans,2018-04-30,50,27.0,Trump 1.0
New Orleans,2018-05-01,21,26.0,Trump 1.0
New Orleans,2018-05-02,35,27.0,Trump 1.0
New Orleans,2018-05-03,30,27.0,Trump 1.0
New Orleans,2018-05-04,30,25.0,Trump 1.0
New Orleans,2018-05-05,4,25.0,Trump 1.0
New Orleans,2018-05-07,47,31.0,Trump 1.0
New Orleans,2018-05-08,41,30.0,Trump 1.0
New Orleans,2018-05-09,42,33.0,Trump 1.0
New Orleans,2018-05-10,33,32.0,Trump 1.0
New Orleans,2018-05-11,41,34.0,Trump 1.0
New Orleans,2018-05-14,44,36.0,Trump 1.0
New Orleans,2018-05-15,32,40.0,Trump 1.0
New Orleans,2018-05-16,26,37.0,Trump 1.0
New Orleans,2018-05-17,37,36.0,Trump 1.0
New Orleans,2018-05-18,40,36.0,Trump 1.0
New Orleans,2018-05-19,3,32.0,Trump 1.0
New Orleans,2018-05-21,35,31.0,Trump 1.0
New Orleans,2018-05-22,30,29.0,Trump 1.0
New Orleans,2018-05-23,33,29.0,Trump 1.0
New Orleans,2018-05-24,37,31.0,Trump 1.0
New Orleans,2018-05-25,49,32.0,Trump 1.0
New Orleans,2018-05-26,4,27.0,Trump 1.0
New Orleans,2018-05-27,3,27.0,Trump 1.0
New Orleans,2018-05-28,2,23.0,Trump 1.0
New Orleans,2018-05-29,30,23.0,Trump 1.0
New Orleans,2018-05-30,40,24.0,Trump 1.0
New Orleans,2018-05-31,50,25.0,Trump 1.0
New Orleans,2018-06-01,35,23.0,Trump 1.0
New Orleans,2018-06-02,1,23.0,Trump 1.0
New Orleans,2018-06-03,4,23.0,Trump 1.0
New Orleans,2018-06-04,33,28.0,Trump 1.0
New Orleans,2018-06-05,32,28.0,Trump 1.0
New Orleans,2018-06-06,41,28.0,Trump 1.0
New Orleans,2018-06-07,37,26.0,Trump 1.0
New Orleans,2018-06-08,44,27.0,Trump 1.0
New Orleans,2018-06-09,3,28.0,Trump 1.0
New Orleans,2018-06-10,2,27.0,Trump 1.0
New Orleans,2018-06-11,36,28.0,Trump 1.0
New Orleans,2018-06-12,31,28.0,Trump 1.0
New Orleans,2018-06-13,33,27.0,Trump 1.0
New Orleans,2018-06-14,37,27.0,Trump 1.0
New Orleans,2018-06-15,42,26.0,Trump 1.0
New Orleans,2018-06-16,16,28.0,Trump 1.0
New Orleans,2018-06-17,8,29.0,Trump 1.0
New Orleans,2018-06-18,29,28.0,Trump 1.0
New Orleans,2018-06-19,55,31.0,Trump 1.0
New Orleans,2018-06-20,39,32.0,Trump 1.0
New Orleans,2018-06-21,46,34.0,Trump 1.0
New Orleans,2018-06-22,40,33.0,Trump 1.0
New Orleans,2018-06-23,4,32.0,Trump 1.0
New Orleans,2018-06-24,5,31.0,Trump 1.0
New Orleans,2018-06-25,38,32.0,Trump 1.0
New Orleans,2018-06-26,29,29.0,Trump 1.0
New Orleans,2018-06-27,26,27.0,Trump 1.0
New Orleans,2018-06-28,42,26.0,Trump 1.0
New Orleans,2018-06-29,39,26.0,Trump 1.0
New Orleans,2018-07-01,5,26.0,Trump 1.0
New Orleans,2018-07-02,32,30.0,Trump 1.0
New Orleans,2018-07-03,43,31.0,Trump 1.0
New Orleans,2018-07-04,2,27.0,Trump 1.0
New Orleans,2018-07-05,34,28.0,Trump 1.0
New Orleans,2018-07-06,45,29.0,Trump 1.0
New Orleans,2018-07-08,1,23.0,Trump 1.0
New Orleans,2018-07-09,41,28.0,Trump 1.0
New Orleans,2018-07-10,35,29.0,Trump 1.0
New Orleans,2018-07-11,29,27.0,Trump 1.0
New Orleans,2018-07-12,43,33.0,Trump 1.0
New Orleans,2018-07-13,41,34.0,Trump 1.0
New Orleans,2018-07-14,1,27.0,Trump 1.0
New Orleans,2018-07-16,28,31.0,Trump 1.0
New Orleans,2018-07-17,37,31.0,Trump 1.0
New Orleans,2018-07-18,33,30.0,Trump 1.0
New Orleans,2018-07-19,43,32.0,Trump 1.0
New Orleans,2018-07-20,34,31.0,Trump 1.0
New Orleans,2018-07-21,14,27.0,Trump 1.0
New Orleans,2018-07-22,2,27.0,Trump 1.0
New Orleans,2018-07-23,34,28.0,Trump 1.0
New Orleans,2018-07-24,35,28.0,Trump 1.0
New Orleans,2018-07-25,44,29.0,Trump 1.0
New Orleans,2018-07-26,39,29.0,Trump 1.0
New Orleans,2018-07-27,39,30.0,Trump 1.0
New Orleans,2018-07-28,3,28.0,Trump 1.0
New Orleans,2018-07-29,1,28.0,Trump 1.0
New Orleans,2018-07-30,30,27.0,Trump 1.0
New Orleans,2018-07-31,37,28.0,Trump 1.0
New Orleans,2018-08-01,46,28.0,Trump 1.0
New Orleans,2018-08-02,42,28.0,Trump 1.0
New Orleans,2018-08-03,48,30.0,Trump 1.0
New Orleans,2018-08-04,1,29.0,Trump 1.0
New Orleans,2018-08-05,3,30.0,Trump 1.0
New Orleans,2018-08-06,39,31.0,Trump 1.0
New Orleans,2018-08-07,25,29.0,Trump 1.0
New Orleans,2018-08-08,29,27.0,Trump 1.0
New Orleans,2018-08-09,47,27.0,Trump 1.0
New Orleans,2018-08-10,34,25.0,Trump 1.0
New Orleans,2018-08-11,2,26.0,Trump 1.0
New Orleans,2018-08-13,43,31.0,Trump 1.0
New Orleans,2018-08-14,32,30.0,Trump 1.0
New Orleans,2018-08-15,47,33.0,Trump 1.0
New Orleans,2018-08-16,31,34.0,Trump 1.0
New Orleans,2018-08-17,41,33.0,Trump 1.0
New Orleans,2018-08-19,1,28.0,Trump 1.0
New Orleans,2018-08-20,32,32.0,Trump 1.0
New Orleans,2018-08-21,39,32.0,Trump 1.0
New Orleans,2018-08-22,47,34.0,Trump 1.0
New Orleans,2018-08-23,67,37.0,Trump 1.0
New Orleans,2018-08-24,51,40.0,Trump 1.0
New Orleans,2018-08-25,11,35.0,Trump 1.0
New Orleans,2018-08-26,5,36.0,Trump 1.0
New Orleans,2018-08-27,37,37.0,Trump 1.0
New Orleans,2018-08-28,42,37.0,Trump 1.0
New Orleans,2018-08-29,43,37.0,Trump 1.0
New Orleans,2018-08-30,50,34.0,Trump 1.0
New Orleans,2018-08-31,40,33.0,Trump 1.0
New Orleans,2018-09-02,2,31.0,Trump 1.0
New Orleans,2018-09-03,1,31.0,Trump 1.0
New Orleans,2018-09-04,28,29.0,Trump 1.0
New Orleans,2018-09-05,45,30.0,Trump 1.0
New Orleans,2018-09-06,39,29.0,Trump 1.0
New Orleans,2018-09-07,57,30.0,Trump 1.0
New Orleans,2018-09-08,3,25.0,Trump 1.0
New Orleans,2018-09-09,1,25.0,Trump 1.0
New Orleans,2018-09-10,35,30.0,Trump 1.0
New Orleans,2018-09-11,43,32.0,Trump 1.0
New Orleans,2018-09-12,48,32.0,Trump 1.0
New Orleans,2018-09-13,28,31.0,Trump 1.0
New Orleans,2018-09-14,38,28.0,Trump 1.0
New Orleans,2018-09-15,4,28.0,Trump 1.0
New Orleans,2018-09-16,4,29.0,Trump 1.0
New Orleans,2018-09-17,39,29.0,Trump 1.0
New Orleans,2018-09-18,70,33.0,Trump 1.0
New Orleans,2018-09-19,47,33.0,Trump 1.0
New Orleans,2018-09-20,59,37.0,Trump 1.0
New Orleans,2018-09-21,33,37.0,Trump 1.0
New Orleans,2018-09-22,1,36.0,Trump 1.0
New Orleans,2018-09-23,6,36.0,Trump 1.0
New Orleans,2018-09-24,47,38.0,Trump 1.0
New Orleans,2018-09-25,37,33.0,Trump 1.0
New Orleans,2018-09-26,34,31.0,Trump 1.0
New Orleans,2018-09-27,44,29.0,Trump 1.0
New Orleans,2018-09-28,38,30.0,Trump 1.0
New Orleans,2018-09-29,1,30.0,Trump 1.0
New Orleans,2018-09-30,1,29.0,Trump 1.0
New York City,2015-10-01,10,24.0,Trump 1.0
New York City,2015-10-02,11,20.0,Trump 1.0
New York City,2015-10-05,5,16.0,Trump 1.0
New York City,2015-10-06,6,10.0,Trump 1.0
New York City,2015-10-07,7,6.0,Trump 1.0
New York City,2015-10-08,8,7.0,Trump 1.0
New York City,2015-10-09,6,8.0,Trump 1.0
New York City,2015-10-13,7,7.0,Trump 1.0
New York City,2015-10-14,8,7.0,Trump 1.0
New York City,2015-10-15,6,7.0,Trump 1.0
New York City,2015-10-16,7,7.0,Trump 1.0
New York City,2015-10-19,6,7.0,Trump 1.0
New York City,2015-10-20,5,6.0,Trump 1.0
New York City,2015-10-21,7,7.0,Trump 1.0
New York City,2015-10-22,11,7.0,Trump 1.0
New York City,2015-10-23,8,7.0,Trump 1.0
New York City,2015-10-26,4,7.0,Trump 1.0
New York City,2015-10-27,10,7.0,Trump 1.0
New York City,2015-10-28,11,8.0,Trump 1.0
New York City,2015-10-29,8,8.0,Trump 1.0
New York City,2015-10-30,21,10.0,Trump 1.0
New York City,2015-11-02,6,10.0,Trump 1.0
New York City,2015-11-03,4,9.0,Trump 1.0
New York City,2015-11-04,12,10.0,Trump 1.0
New York City,2015-11-05,10,10.0,Trump 1.0
New York City,2015-11-06,3,9.0,Trump 1.0
New York City,2015-11-07,1,8.0,Trump 1.0
New York City,2015-11-09,7,6.0,Trump 1.0
New York City,2015-11-10,11,7.0,Trump 1.0
New York City,2015-11-12,7,7.0,Trump 1.0
New York City,2015-11-13,8,7.0,Trump 1.0
New York City,2015-11-16,10,7.0,Trump 1.0
New York City,2015-11-17,4,7.0,Trump 1.0
New York City,2015-11-18,7,8.0,Trump 1.0
New York City,2015-11-19,8,8.0,Trump 1.0
New York City,2015-11-20,13,8.0,Trump 1.0
New York City,2015-11-23,6,8.0,Trump 1.0
New York City,2015-11-24,7,8.0,Trump 1.0
New York City,2015-11-25,9,8.0,Trump 1.0
New York City,2015-11-27,2,7.0,Trump 1.0
New York City,2015-11-30,11,8.0,Trump 1.0
New York City,2015-12-01,7,8.0,Trump 1.0
New York City,2015-12-02,5,7.0,Trump 1.0
New York City,2015-12-03,8,7.0,Trump 1.0
New York City,2015-12-04,7,7.0,Trump 1.0
New York City,2015-12-07,4,6.0,Trump 1.0
New York City,2015-12-08,6,7.0,Trump 1.0
New York City,2015-12-09,13,7.0,Trump 1.0
New York City,2015-12-10,9,7.0,Trump 1.0
New York City,2015-12-11,9,8.0,Trump 1.0
New York City,2015-12-14,6,8.0,Trump 1.0
New York City,2015-12-15,8,8.0,Trump 1.0
New York City,2015-12-16,10,9.0,Trump 1.0
New York City,2015-12-17,11,9.0,Trump 1.0
New York City,2015-12-18,4,8.0,Trump 1.0
New York City,2015-12-21,4,7.0,Trump 1.0
New York City,2015-12-22,8,7.0,Trump 1.0
New York City,2015-12-23,3,7.0,Trump 1.0
New York City,2015-12-24,4,6.0,Trump 1.0
New York City,2015-12-28,2,5.0,Trump 1.0
New York City,2015-12-29,11,5.0,Trump 1.0
New York City,2015-12-30,9,6.0,Trump 1.0
New York City,2015-12-31,4,6.0,Trump 1.0
New York City,2016-01-01,1,5.0,Trump 1.0
New York City,2016-01-04,6,5.0,Trump 1.0
New York City,2016-01-05,6,6.0,Trump 1.0
New York City,2016-01-06,8,6.0,Trump 1.0
New York City,2016-01-07,9,6.0,Trump 1.0
New York City,2016-01-08,7,6.0,Trump 1.0
New York City,2016-01-11,5,6.0,Trump 1.0
New York City,2016-01-12,6,7.0,Trump 1.0
New York City,2016-01-13,6,7.0,Trump 1.0
New York City,2016-01-14,10,7.0,Trump 1.0
New York City,2016-01-15,9,7.0,Trump 1.0
New York City,2016-01-18,2,6.0,Trump 1.0
New York City,2016-01-19,8,7.0,Trump 1.0
New York City,2016-01-20,8,7.0,Trump 1.0
New York City,2016-01-21,7,7.0,Trump 1.0
New York City,2016-01-22,4,7.0,Trump 1.0
New York City,2016-01-25,5,6.0,Trump 1.0
New York City,2016-01-26,3,5.0,Trump 1.0
New York City,2016-01-27,8,6.0,Trump 1.0
New York City,2016-01-28,7,6.0,Trump 1.0
New York City,2016-01-29,7,6.0,Trump 1.0
New York City,2016-02-01,7,6.0,Trump 1.0
New York City,2016-02-02,4,6.0,Trump 1.0
New York City,2016-02-03,5,6.0,Trump 1.0
New York City,2016-02-04,8,7.0,Trump 1.0
New York City,2016-02-05,7,6.0,Trump 1.0
New York City,2016-02-08,1,6.0,Trump 1.0
New York City,2016-02-09,7,6.0,Trump 1.0
New York City,2016-02-10,4,5.0,Trump 1.0
New York City,2016-02-11,13,6.0,Trump 1.0
New York City,2016-02-12,6,7.0,Trump 1.0
New York City,2016-02-16,3,6.0,Trump 1.0
New York City,2016-02-17,12,7.0,Trump 1.0
New York City,2016-02-18,11,8.0,Trump 1.0
New York City,2016-02-19,3,7.0,Trump 1.0
New York City,2016-02-22,9,8.0,Trump 1.0
New York City,2016-02-23,9,8.0,Trump 1.0
New York City,2016-02-24,10,8.0,Trump 1.0
New York City,2016-02-25,13,10.0,Trump 1.0
New York City,2016-02-26,8,9.0,Trump 1.0
New York City,2016-02-29,11,9.0,Trump 1.0
New York City,2016-03-01,12,10.0,Trump 1.0
New York City,2016-03-02,10,10.0,Trump 1.0
New York City,2016-03-03,7,10.0,Trump 1.0
New York City,2016-03-04,8,10.0,Trump 1.0
New York City,2016-03-07,7,9.0,Trump 1.0
New York City,2016-03-08,9,9.0,Trump 1.0
New York City,2016-03-09,7,9.0,Trump 1.0
New York City,2016-03-10,8,8.0,Trump 1.0
New York City,2016-03-11,8,8.0,Trump 1.0
New York City,2016-03-13,1,7.0,Trump 1.0
New York City,2016-03-14,6,7.0,Trump 1.0
New York City,2016-03-15,9,7.0,Trump 1.0
New York City,2016-03-16,6,6.0,Trump 1.0
New York City,2016-03-17,7,6.0,Trump 1.0
New York City,2016-03-18,5,6.0,Trump 1.0
New York City,2016-03-21,5,6.0,Trump 1.0
New York City,2016-03-22,11,7.0,Trump 1.0
New York City,2016-03-23,8,7.0,Trump 1.0
New York City,2016-03-24,2,6.0,Trump 1.0
New York City,2016-03-25,2,6.0,Trump 1.0
New York City,2016-03-28,8,6.0,Trump 1.0
New York City,2016-03-29,6,6.0,Trump 1.0
New York City,2016-03-30,1,5.0,Trump 1.0
New York City,2016-03-31,5,5.0,Trump 1.0
New York City,2016-04-01,13,5.0,Trump 1.0
New York City,2016-04-04,5,6.0,Trump 1.0
New York City,2016-04-05,7,6.0,Trump 1.0
New York City,2016-04-06,2,6.0,Trump 1.0
New York City,2016-04-07,11,6.0,Trump 1.0
New York City,2016-04-08,10,8.0,Trump 1.0
New York City,2016-04-12,6,8.0,Trump 1.0
New York City,2016-04-13,4,6.0,Trump 1.0
New York City,2016-04-14,2,6.0,Trump 1.0
New York City,2016-04-15,4,6.0,Trump 1.0
New York City,2016-04-18,5,6.0,Trump 1.0
New York City,2016-04-19,7,5.0,Trump 1.0
New York City,2016-04-20,3,4.0,Trump 1.0
New York City,2016-04-21,3,4.0,Trump 1.0
New York City,2016-04-22,11,5.0,Trump 1.0
New York City,2016-04-25,8,6.0,Trump 1.0
New York City,2016-04-26,11,7.0,Trump 1.0
New York City,2016-04-27,9,7.0,Trump 1.0
New York City,2016-04-28,2,7.0,Trump 1.0
New York City,2016-04-29,12,8.0,Trump 1.0
New York City,2016-05-02,4,8.0,Trump 1.0
New York City,2016-05-03,11,8.0,Trump 1.0
New York City,2016-05-04,5,8.0,Trump 1.0
New York City,2016-05-05,12,8.0,Trump 1.0
New York City,2016-05-06,6,7.0,Trump 1.0
New York City,2016-05-09,3,8.0,Trump 1.0
New York City,2016-05-10,9,7.0,Trump 1.0
New York City,2016-05-11,3,7.0,Trump 1.0
New York City,2016-05-12,7,6.0,Trump 1.0
New York City,2016-05-13,9,7.0,Trump 1.0
New York City,2016-05-15,1,5.0,Trump 1.0
New York City,2016-05-16,7,6.0,Trump 1.0
New York City,2016-05-17,5,6.0,Trump 1.0
New York City,2016-05-18,6,5.0,Trump 1.0
New York City,2016-05-19,6,6.0,Trump 1.0
New York City,2016-05-20,10,6.0,Trump 1.0
New York City,2016-05-23,4,6.0,Trump 1.0
New York City,2016-05-24,5,6.0,Trump 1.0
New York City,2016-05-25,5,6.0,Trump 1.0
New York City,2016-05-26,5,6.0,Trump 1.0
New York City,2016-05-27,5,6.0,Trump 1.0
New York City,2016-05-31,12,7.0,Trump 1.0
New York City,2016-06-01,5,6.0,Trump 1.0
New York City,2016-06-02,9,7.0,Trump 1.0
New York City,2016-06-03,10,7.0,Trump 1.0
New York City,2016-06-06,8,8.0,Trump 1.0
New York City,2016-06-07,6,8.0,Trump 1.0
New York City,2016-06-08,4,8.0,Trump 1.0
New York City,2016-06-09,2,6.0,Trump 1.0
New York City,2016-06-10,3,6.0,Trump 1.0
New York City,2016-06-13,4,5.0,Trump 1.0
New York City,2016-06-14,1,4.0,Trump 1.0
New York City,2016-06-15,8,4.0,Trump 1.0
New York City,2016-06-16,4,4.0,Trump 1.0
New York City,2016-06-17,4,4.0,Trump 1.0
New York City,2016-06-20,5,4.0,Trump 1.0
New York City,2016-06-21,9,5.0,Trump 1.0
New York City,2016-06-22,6,5.0,Trump 1.0
New York City,2016-06-23,9,6.0,Trump 1.0
New York City,2016-06-24,7,6.0,Trump 1.0
New York City,2016-06-27,7,7.0,Trump 1.0
New York City,2016-06-28,5,7.0,Trump 1.0
New York City,2016-06-29,3,7.0,Trump 1.0
New York City,2016-06-30,6,6.0,Trump 1.0
New York City,2016-07-01,8,6.0,Trump 1.0
New York City,2016-07-05,4,6.0,Trump 1.0
New York City,2016-07-06,3,5.0,Trump 1.0
New York City,2016-07-07,7,5.0,Trump 1.0
New York City,2016-07-08,8,6.0,Trump 1.0
New York City,2016-07-11,10,7.0,Trump 1.0
New York City,2016-07-12,4,6.0,Trump 1.0
New York City,2016-07-13,6,6.0,Trump 1.0
New York City,2016-07-14,4,6.0,Trump 1.0
New York City,2016-07-15,8,7.0,Trump 1.0
New York City,2016-07-18,6,7.0,Trump 1.0
New York City,2016-07-19,4,6.0,Trump 1.0
New York City,2016-07-20,12,6.0,Trump 1.0
New York City,2016-07-21,4,6.0,Trump 1.0
New York City,2016-07-22,4,6.0,Trump 1.0
New York City,2016-07-25,4,6.0,Trump 1.0
New York City,2016-07-26,7,6.0,Trump 1.0
New York City,2016-07-27,9,6.0,Trump 1.0
New York City,2016-07-28,4,6.0,Trump 1.0
New York City,2016-07-29,5,5.0,Trump 1.0
New York City,2016-08-01,1,5.0,Trump 1.0
New York City,2016-08-02,6,5.0,Trump 1.0
New York City,2016-08-03,6,5.0,Trump 1.0
New York City,2016-08-04,6,5.0,Trump 1.0
New York City,2016-08-05,9,5.0,Trump 1.0
New York City,2016-08-08,14,7.0,Trump 1.0
New York City,2016-08-09,22,9.0,Trump 1.0
New York City,2016-08-10,11,11.0,Trump 1.0
New York City,2016-08-11,18,12.0,Trump 1.0
New York City,2016-08-12,13,13.0,Trump 1.0
New York City,2016-08-15,4,13.0,Trump 1.0
New York City,2016-08-16,5,12.0,Trump 1.0
New York City,2016-08-17,8,12.0,Trump 1.0
New York City,2016-08-18,4,9.0,Trump 1.0
New York City,2016-08-19,11,9.0,Trump 1.0
New York City,2016-08-22,2,7.0,Trump 1.0
New York City,2016-08-23,10,6.0,Trump 1.0
New York City,2016-08-24,8,7.0,Trump 1.0
New York City,2016-08-25,6,7.0,Trump 1.0
New York City,2016-08-26,3,6.0,Trump 1.0
New York City,2016-08-29,5,6.0,Trump 1.0
New York City,2016-08-30,5,6.0,Trump 1.0
New York City,2016-08-31,8,6.0,Trump 1.0
New York City,2016-09-01,4,6.0,Trump 1.0
New York City,2016-09-02,9,6.0,Trump 1.0
New York City,2016-09-06,4,5.0,Trump 1.0
New York City,2016-09-07,4,6.0,Trump 1.0
New York City,2016-09-08,8,6.0,Trump 1.0
New York City,2016-09-09,3,6.0,Trump 1.0
New York City,2016-09-12,7,6.0,Trump 1.0
New York City,2016-09-13,12,7.0,Trump 1.0
New York City,2016-09-14,2,6.0,Trump 1.0
New York City,2016-09-15,10,7.0,Trump 1.0
New York City,2016-09-16,12,8.0,Trump 1.0
New York City,2016-09-19,7,8.0,Trump 1.0
New York City,2016-09-20,10,9.0,Trump 1.0
New York City,2016-09-21,7,9.0,Trump 1.0
New York City,2016-09-22,8,8.0,Trump 1.0
New York City,2016-09-23,6,9.0,Trump 1.0
New York City,2016-09-26,5,8.0,Trump 1.0
New York City,2016-09-27,7,7.0,Trump 1.0
New York City,2016-09-28,8,7.0,Trump 1.0
New York City,2016-09-29,4,6.0,Trump 1.0
New York City,2016-09-30,1,6.0,Trump 1.0
New York City,2016-10-03,6,5.0,Trump 1.0
New York City,2016-10-04,4,5.0,Trump 1.0
New York City,2016-10-05,4,5.0,Trump 1.0
New York City,2016-10-06,4,4.0,Trump 1.0
New York City,2016-10-07,6,4.0,Trump 1.0
New York City,2016-10-11,6,4.0,Trump 1.0
New York City,2016-10-12,11,6.0,Trump 1.0
New York City,2016-10-13,4,6.0,Trump 1.0
New York City,2016-10-14,11,7.0,Trump 1.0
New York City,2016-10-17,7,7.0,Trump 1.0
New York City,2016-10-18,3,7.0,Trump 1.0
New York City,2016-10-19,10,7.0,Trump 1.0
New York City,2016-10-20,10,8.0,Trump 1.0
New York City,2016-10-21,8,8.0,Trump 1.0
New York City,2016-10-24,4,8.0,Trump 1.0
New York City,2016-10-25,8,7.0,Trump 1.0
New York City,2016-10-26,11,8.0,Trump 1.0
New York City,2016-10-27,8,8.0,Trump 1.0
New York City,2016-10-28,3,7.0,Trump 1.0
New York City,2016-10-31,2,6.0,Trump 1.0
New York City,2016-11-01,11,7.0,Trump 1.0
New York City,2016-11-02,9,7.0,Trump 1.0
New York City,2016-11-03,8,7.0,Trump 1.0
New York City,2016-11-04,4,6.0,Trump 1.0
New York City,2016-11-07,8,6.0,Trump 1.0
New York City,2016-11-08,7,7.0,Trump 1.0
New York City,2016-11-09,7,8.0,Trump 1.0
New York City,2016-11-10,3,7.0,Trump 1.0
New York City,2016-11-14,5,6.0,Trump 1.0
New York City,2016-11-15,10,6.0,Trump 1.0
New York City,2016-11-16,14,8.0,Trump 1.0
New York City,2016-11-17,8,8.0,Trump 1.0
New York City,2016-11-18,8,8.0,Trump 1.0
New York City,2016-11-21,7,8.0,Trump 1.0
New York City,2016-11-22,8,9.0,Trump 1.0
New York City,2016-11-23,6,9.0,Trump 1.0
New York City,2016-11-25,4,8.0,Trump 1.0
New York City,2016-11-28,7,7.0,Trump 1.0
New York City,2016-11-29,8,7.0,Trump 1.0
New York City,2016-11-30,7,7.0,Trump 1.0
New York City,2016-12-01,5,6.0,Trump 1.0
New York City,2016-12-02,7,6.0,Trump 1.0
New York City,2016-12-05,2,6.0,Trump 1.0
New York City,2016-12-06,8,6.0,Trump 1.0
New York City,2016-12-07,8,6.0,Trump 1.0
New York City,2016-12-08,7,6.0,Trump 1.0
New York City,2016-12-09,8,6.0,Trump 1.0
New York City,2016-12-12,1,6.0,Trump 1.0
New York City,2016-12-13,9,6.0,Trump 1.0
New York City,2016-12-14,7,7.0,Trump 1.0
New York City,2016-12-15,6,7.0,Trump 1.0
New York City,2016-12-16,5,6.0,Trump 1.0
New York City,2016-12-17,1,5.0,Trump 1.0
New York City,2016-12-19,5,5.0,Trump 1.0
New York City,2016-12-20,3,5.0,Trump 1.0
New York City,2016-12-21,3,4.0,Trump 1.0
New York City,2016-12-22,2,4.0,Trump 1.0
New York City,2016-12-23,9,4.0,Trump 1.0
New York City,2016-12-27,3,4.0,Trump 1.0
New York City,2016-12-28,3,4.0,Trump 1.0
New York City,2016-12-29,2,4.0,Trump 1.0
New York City,2016-12-30,5,4.0,Trump 1.0
New York City,2017-01-03,4,4.0,Trump 1.0
New York City,2017-01-04,5,4.0,Trump 1.0
New York City,2017-01-05,9,4.0,Trump 1.0
New York City,2017-01-06,5,5.0,Trump 1.0
New York City,2017-01-09,2,5.0,Trump 1.0
New York City,2017-01-10,4,5.0,Trump 1.0
New York City,2017-01-11,5,5.0,Trump 1.0
New York City,2017-01-12,1,4.0,Trump 1.0
New York City,2017-01-13,5,4.0,Trump 1.0
New York City,2017-01-14,1,3.0,Trump 1.0
New York City,2017-01-17,11,4.0,Trump 1.0
New York City,2017-01-18,7,5.0,Trump 1.0
New York City,2017-01-19,8,5.0,Trump 1.0
New York City,2017-01-20,11,6.0,Trump 1.0
New York City,2017-01-23,3,7.0,Trump 1.0
New York City,2017-01-24,4,6.0,Trump 1.0
New York City,2017-01-25,9,8.0,Trump 1.0
New York City,2017-01-26,8,7.0,Trump 1.0
New York City,2017-01-27,13,8.0,Trump 1.0
New York City,2017-01-30,1,7.0,Trump 1.0
New York City,2017-01-31,9,7.0,Trump 1.0
New York City,2017-02-01,2,7.0,Trump 1.0
New York City,2017-02-02,11,8.0,Trump 1.0
New York City,2017-02-03,11,8.0,Trump 1.0
New York City,2017-02-06,16,9.0,Trump 1.0
New York City,2017-02-07,20,10.0,Trump 1.0
New York City,2017-02-08,21,13.0,Trump 1.0
New York City,2017-02-10,12,13.0,Trump 1.0
New York City,2017-02-11,1,13.0,Trump 1.0
New York City,2017-02-13,1,12.0,Trump 1.0
New York City,2017-02-14,10,12.0,Trump 1.0
New York City,2017-02-15,7,10.0,Trump 1.0
New York City,2017-02-16,11,9.0,Trump 1.0
New York City,2017-02-17,14,8.0,Trump 1.0
New York City,2017-02-20,1,6.0,Trump 1.0
New York City,2017-02-21,10,8.0,Trump 1.0
New York City,2017-02-22,6,8.0,Trump 1.0
New York City,2017-02-23,9,8.0,Trump 1.0
New York City,2017-02-24,9,9.0,Trump 1.0
New York City,2017-02-26,2,7.0,Trump 1.0
New York City,2017-02-27,6,6.0,Trump 1.0
New York City,2017-02-28,10,7.0,Trump 1.0
New York City,2017-03-01,12,8.0,Trump 1.0
New York City,2017-03-02,13,9.0,Trump 1.0
New York City,2017-03-03,12,9.0,Trump 1.0
New York City,2017-03-06,13,10.0,Trump 1.0
New York City,2017-03-07,14,11.0,Trump 1.0
New York City,2017-03-08,12,12.0,Trump 1.0
New York City,2017-03-09,10,12.0,Trump 1.0
New York City,2017-03-10,3,11.0,Trump 1.0
New York City,2017-03-13,9,10.0,Trump 1.0
New York City,2017-03-15,4,9.0,Trump 1.0
New York City,2017-03-16,12,9.0,Trump 1.0
New York City,2017-03-17,10,9.0,Trump 1.0
New York City,2017-03-19,1,7.0,Trump 1.0
New York City,2017-03-20,8,7.0,Trump 1.0
New York City,2017-03-21,12,8.0,Trump 1.0
New York City,2017-03-22,5,7.0,Trump 1.0
New York City,2017-03-23,5,8.0,Trump 1.0
New York City,2017-03-24,11,7.0,Trump 1.0
New York City,2017-03-27,4,7.0,Trump 1.0
New York City,2017-03-28,10,8.0,Trump 1.0
New York City,2017-03-29,6,8.0,Trump 1.0
New York City,2017-03-30,13,8.0,Trump 1.0
New York City,2017-03-31,9,8.0,Trump 1.0
New York City,2017-04-01,11,9.0,Trump 1.0
New York City,2017-04-02,9,9.0,Trump 1.0
